Sno,Customer_number,Insurance,balance,housing,loan,contact,duration,campaign,last_contact_day,previous,poutcome,Term Deposit,Count_Txn,,,,,
3158,4159,no,651,yes,no,unknown,143,3,1,0,unknown,no,315,,,,,
3159,4160,no,0,yes,no,unknown,-37,3,1,0,unknown,no,421,,,,,
3160,4161,no,79,yes,no,unknown,168,3,1,0,unknown,no,114,,,,,
3161,4162,no,0,yes,no,unknown,260,3,1,0,unknown,no,204,,,,,
3162,4163,no,4464,yes,no,unknown,162,3,1,0,unknown,no,143,,,,,
3163,4164,no,422,yes,no,unknown,187,3,1,0,unknown,no,218,,,,,
3164,4165,no,598,no,no,unknown,266,2,1,0,unknown,no,316,,,,,
3165,4166,no,123,no,no,unknown,279,2,1,0,unknown,no,325,,,,,
3166,4167,no,0,yes,no,unknown,159,2,1,0,unknown,no,365,,,,,
3167,4168,no,718,yes,no,unknown,318,2,1,0,unknown,no,251,,,,,
3168,4169,no,406,yes,yes,unknown,104,3,1,0,unknown,no,120,,,,,
3169,4170,no,3625,yes,no,unknown,747,3,1,0,unknown,no,299,,,,,
3170,4171,yes,35,yes,no,unknown,1204,4,1,0,unknown,no,337,,,,,
3171,4172,no,1132,no,no,unknown,95,4,1,0,unknown,no,476,,,,,
3172,4173,no,1121,yes,no,unknown,176,2,1,0,unknown,no,128,,,,,
3173,4174,no,3407,yes,no,unknown,179,2,1,0,unknown,no,447,,,,,
3174,4175,no,827,yes,no,unknown,319,5,1,0,unknown,no,416,,,,,
3175,4176,no,471,no,yes,unknown,114,2,1,0,unknown,no,116,,,,,
3176,4177,no,2938,yes,no,unknown,170,5,1,0,unknown,no,458,,,,,
3177,4178,no,219,yes,yes,unknown,311,5,1,0,unknown,no,431,,,,,
3178,4179,no,719,yes,no,unknown,362,3,1,0,unknown,no,230,,,,,
3179,4180,no,439,yes,no,unknown,347,8,1,0,unknown,no,405,,,,,
3180,4181,no,0,yes,no,unknown,86,4,1,0,unknown,no,373,,,,,
3181,4182,no,74,yes,no,unknown,101,4,1,0,unknown,no,272,,,,,
3182,4183,no,44,yes,no,unknown,288,2,1,0,unknown,no,419,,,,,
3183,4184,no,52,yes,no,unknown,44,3,1,0,unknown,no,499,,,,,
3184,4185,no,581,yes,no,unknown,1013,3,1,0,unknown,no,387,,,,,
3185,4186,no,860,yes,no,unknown,90,3,1,0,unknown,no,201,,,,,
3186,4187,no,259,yes,no,unknown,155,6,1,0,unknown,no,141,,,,,
3187,4188,no,95,yes,no,unknown,468,5,1,0,unknown,no,273,,,,,
3188,4189,no,516,yes,no,unknown,226,2,1,0,unknown,no,478,,,,,
3189,4190,no,5774,yes,no,unknown,54,2,1,0,unknown,no,354,,,,,
3190,4191,no,1384,yes,no,unknown,1162,4,1,0,unknown,yes,468,,,,,
3191,4192,no,5131,yes,no,unknown,114,2,1,0,unknown,no,497,,,,,
3192,4193,no,2918,yes,no,unknown,349,2,1,0,unknown,no,415,,,,,
3193,4194,no,556,yes,yes,unknown,646,3,1,0,unknown,yes,415,,,,,
3194,4195,no,2235,yes,yes,unknown,755,2,1,0,unknown,no,398,,,,,
3195,4196,yes,143,yes,no,unknown,305,3,1,0,unknown,no,440,,,,,
3196,4197,no,1500,no,no,unknown,148,3,1,0,unknown,no,307,,,,,
3197,4198,no,56831,no,no,unknown,243,1,1,0,unknown,no,437,,,,,
3198,4199,no,2440,yes,no,unknown,391,2,1,0,unknown,no,122,,,,,
3199,4200,no,2040,yes,no,unknown,204,1,1,0,unknown,no,139,,,,,
3200,4201,no,678,yes,no,unknown,236,4,1,0,unknown,no,186,,,,,
3201,4202,no,5006,yes,no,unknown,112,1,1,0,unknown,no,453,,,,,
3202,4203,no,3291,yes,no,unknown,125,4,1,0,unknown,no,209,,,,,
3203,4204,no,543,yes,no,unknown,141,1,1,0,unknown,no,193,,,,,
3204,4205,no,4048,yes,no,unknown,360,1,1,0,unknown,no,475,,,,,
3205,4206,no,0,yes,no,unknown,312,6,1,0,unknown,no,455,,,,,
3206,4207,no,3269,yes,no,unknown,366,1,1,0,unknown,no,348,,,,,
3207,4208,no,420,yes,no,unknown,100,1,1,0,unknown,no,498,,,,,
3208,4209,no,0,no,no,unknown,70,1,1,0,unknown,no,310,,,,,
3209,4210,no,201,yes,no,unknown,254,1,1,0,unknown,no,338,,,,,
3210,4211,no,2537,yes,yes,unknown,230,1,1,0,unknown,no,288,,,,,
3211,4212,no,107,no,no,unknown,246,1,1,0,unknown,no,191,,,,,
3212,4213,no,6127,yes,no,unknown,97,1,1,0,unknown,no,140,,,,,
3213,4214,no,4509,yes,no,unknown,135,1,1,0,unknown,no,410,,,,,
3214,4215,no,191,yes,no,unknown,755,1,1,0,unknown,yes,270,,,,,
3215,4216,no,183,yes,no,unknown,73,1,1,0,unknown,no,355,,,,,
3216,4217,no,2883,yes,yes,unknown,12,3,1,0,unknown,no,321,,,,,
3217,4218,no,2515,yes,yes,unknown,65,1,1,0,unknown,no,284,,,,,
3218,4219,no,1108,yes,no,unknown,420,1,1,0,unknown,no,390,,,,,
3219,4220,no,56,yes,yes,unknown,259,1,1,0,unknown,no,137,,,,,
3220,4221,no,1270,yes,no,unknown,192,1,1,0,unknown,no,225,,,,,
3221,4222,no,1894,yes,no,unknown,189,1,1,0,unknown,no,328,,,,,
3222,4223,no,0,yes,yes,unknown,263,1,1,0,unknown,no,353,,,,,
3223,4224,no,2217,yes,no,unknown,126,1,1,0,unknown,no,480,,,,,
3224,4225,no,1330,yes,no,unknown,415,8,1,0,unknown,no,282,,,,,
3225,4226,no,3173,no,no,unknown,746,1,1,0,unknown,yes,316,,,,,
3226,4227,no,2157,yes,yes,unknown,260,1,1,0,unknown,no,389,,,,,
3227,4228,no,1033,yes,no,unknown,71,1,1,0,unknown,no,336,,,,,
3228,4229,no,4157,yes,no,unknown,735,1,1,0,unknown,no,228,,,,,
3229,4230,no,3381,yes,no,unknown,75,1,1,0,unknown,no,471,,,,,
3230,4231,no,1882,yes,no,unknown,87,1,1,0,unknown,no,496,,,,,
3231,4232,no,0,yes,no,unknown,183,5,1,0,unknown,no,489,,,,,
3232,4233,no,1927,yes,no,unknown,62,1,1,0,unknown,no,414,,,,,
3233,4234,no,3649,yes,yes,unknown,150,1,1,0,unknown,no,350,,,,,
3234,4235,no,244,yes,no,unknown,244,1,1,0,unknown,no,482,,,,,
3235,4236,no,1705,yes,no,unknown,367,2,1,0,unknown,no,246,,,,,
3236,4237,no,1164,yes,no,unknown,325,1,1,0,unknown,no,193,,,,,
3237,4238,no,9359,yes,no,unknown,197,1,1,0,unknown,no,320,,,,,
3238,4239,no,1620,yes,no,unknown,121,1,1,0,unknown,no,398,,,,,
3239,4240,no,149,yes,no,unknown,27,1,1,0,unknown,no,271,,,,,
3240,4241,no,2479,yes,yes,unknown,157,1,1,0,unknown,no,146,,,,,
3241,4242,no,6659,yes,yes,unknown,203,1,1,0,unknown,no,354,,,,,
3242,4243,no,1913,yes,no,unknown,115,1,1,0,unknown,no,137,,,,,
3243,4244,no,1563,yes,no,unknown,112,1,1,0,unknown,no,164,,,,,
3244,4245,no,708,yes,no,unknown,104,1,1,0,unknown,no,383,,,,,
3245,4246,no,1172,yes,no,unknown,153,1,1,0,unknown,no,339,,,,,
3246,4247,no,2086,yes,no,unknown,182,2,1,0,unknown,no,137,,,,,
3247,4248,no,524,yes,no,unknown,55,1,1,0,unknown,no,465,,,,,
3248,4249,no,221,yes,no,unknown,305,1,1,0,unknown,no,177,,,,,
3249,4250,no,52,yes,yes,unknown,140,1,1,0,unknown,no,344,,,,,
3250,4251,no,175,yes,no,unknown,180,2,1,0,unknown,no,405,,,,,
3251,4252,no,149,yes,no,unknown,644,2,1,0,unknown,no,498,,,,,
3252,4253,no,1530,yes,no,unknown,173,1,1,0,unknown,no,223,,,,,
3253,4254,no,,yes,no,unknown,374,1,1,0,unknown,no,178,,,,,
3254,4255,no,1934,no,yes,unknown,240,1,1,0,unknown,no,103,,,,,
3255,4256,no,137,yes,yes,unknown,1088,2,1,0,unknown,no,222,,,,,
3256,4257,no,276,yes,yes,unknown,219,1,1,0,unknown,no,348,,,,,
3257,4258,no,1758,yes,no,unknown,41,1,1,0,unknown,no,358,,,,,
3258,4259,no,49,yes,no,unknown,558,6,1,0,unknown,no,457,,,,,
3259,4260,no,960,yes,no,unknown,436,1,1,0,unknown,no,480,,,,,
3260,4261,no,959,yes,no,unknown,463,1,1,0,unknown,no,287,,,,,
3261,4262,no,1306,yes,no,unknown,265,1,1,0,unknown,no,106,,,,,
3262,4263,no,892,yes,yes,unknown,234,1,1,0,unknown,no,287,,,,,
3263,4264,no,5618,yes,no,unknown,113,1,1,0,unknown,no,194,,,,,
3264,4265,no,605,yes,no,unknown,200,1,1,0,unknown,no,105,,,,,
3265,4266,no,5041,yes,no,unknown,158,1,1,0,unknown,no,471,,,,,
3266,4267,no,1004,yes,no,unknown,34,1,1,0,unknown,no,271,,,,,
3267,4268,no,116,yes,no,unknown,160,1,1,0,unknown,no,198,,,,,
3268,4269,no,225,yes,no,unknown,167,1,1,0,unknown,no,302,,,,,
3269,4270,no,697,yes,no,unknown,206,1,1,0,unknown,no,203,,,,,
3270,4271,no,2467,yes,no,unknown,36,1,1,0,unknown,no,355,,,,,
3271,4272,no,523,no,no,unknown,504,3,1,0,unknown,no,289,,,,,
3272,4273,no,106,yes,no,unknown,303,1,1,0,unknown,no,136,,,,,
3273,4274,no,793,yes,no,unknown,109,1,1,0,unknown,no,309,,,,,
3274,4275,no,1757,yes,no,unknown,90,1,1,0,unknown,no,318,,,,,
3275,4276,no,87,yes,no,unknown,139,2,1,0,unknown,no,330,,,,,
3276,4277,no,1480,yes,no,unknown,257,1,1,0,unknown,no,270,,,,,
3277,4278,no,960,yes,yes,unknown,241,2,1,0,unknown,no,418,,,,,
3278,4279,no,2651,yes,no,unknown,94,1,1,0,unknown,no,211,,,,,
3279,4280,no,0,yes,no,unknown,171,10,1,0,unknown,no,277,,,,,
3280,4281,no,3123,yes,no,unknown,178,1,1,0,unknown,no,309,,,,,
3281,4282,no,950,yes,no,unknown,285,2,1,0,unknown,no,224,,,,,
3282,4283,no,3714,yes,no,unknown,86,1,1,0,unknown,no,449,,,,,
3283,4284,no,957,yes,no,unknown,326,4,1,0,unknown,no,356,,,,,
3284,4285,no,3216,yes,no,unknown,451,2,1,0,unknown,no,311,,,,,
3285,4286,no,8150,yes,no,unknown,347,1,1,0,unknown,no,477,,,,,
3286,4287,no,2212,yes,no,unknown,116,1,1,0,unknown,no,118,,,,,
3287,4288,no,409,yes,no,unknown,191,1,1,0,unknown,no,363,,,,,
3288,4289,yes,1385,yes,yes,unknown,77,1,1,0,unknown,no,324,,,,,
3289,4290,no,2516,yes,no,unknown,1036,1,1,0,unknown,no,127,,,,,
3290,4291,no,2354,yes,no,unknown,303,1,1,0,unknown,no,122,,,,,
3291,4292,no,560,yes,no,unknown,80,1,1,0,unknown,no,128,,,,,
3292,4293,no,5306,yes,no,unknown,322,1,1,0,unknown,no,154,,,,,
3293,4294,no,111,yes,no,unknown,750,2,1,0,unknown,no,104,,,,,
3294,4295,no,320,yes,no,unknown,695,1,1,0,unknown,yes,216,,,,,
3295,4296,no,0,yes,yes,unknown,435,1,1,0,unknown,no,143,,,,,
3296,4297,no,80,yes,no,unknown,397,1,1,0,unknown,no,406,,,,,
3297,4298,no,1953,yes,no,unknown,95,3,1,0,unknown,no,419,,,,,
3298,4299,no,2192,no,no,unknown,208,2,1,0,unknown,no,117,,,,,
3299,4300,no,1992,yes,no,unknown,163,1,1,0,unknown,no,357,,,,,
3300,4301,no,146,yes,no,unknown,483,1,1,0,unknown,yes,140,,,,,
3301,4302,no,0,yes,yes,unknown,168,5,1,0,unknown,no,182,,,,,
3302,4303,no,2124,yes,no,unknown,161,3,1,0,unknown,no,344,,,,,
3303,4304,no,2,yes,no,unknown,1000,1,1,0,unknown,no,309,,,,,
3304,4305,no,1037,yes,yes,unknown,112,1,1,0,unknown,no,174,,,,,
3305,4306,no,394,yes,no,unknown,599,2,1,0,unknown,no,480,,,,,
3306,4307,no,6510,no,no,unknown,30,1,1,0,unknown,no,381,,,,,
3307,4308,no,4323,yes,no,unknown,58,5,1,0,unknown,no,477,,,,,
3308,4309,no,4582,yes,no,unknown,165,1,1,0,unknown,no,317,,,,,
3309,4310,no,2400,yes,no,unknown,74,1,1,0,unknown,no,390,,,,,
3310,4311,no,1678,yes,no,unknown,79,1,1,0,unknown,no,367,,,,,
3311,4312,no,405,yes,no,unknown,231,1,1,0,unknown,no,124,,,,,
3312,4313,no,3583,yes,no,unknown,191,1,1,0,unknown,no,361,,,,,
3313,4314,no,666,yes,no,unknown,202,3,1,0,unknown,no,224,,,,,
3314,4315,no,716,yes,no,unknown,1257,3,1,0,unknown,yes,489,,,,,
3315,4316,no,344,yes,no,unknown,221,1,1,0,unknown,no,243,,,,,
3316,4317,no,641,no,no,unknown,257,1,1,0,unknown,no,470,,,,,
3317,4318,no,653,yes,no,unknown,352,1,1,0,unknown,no,211,,,,,
3318,4319,no,154,yes,no,unknown,285,1,1,0,unknown,no,418,,,,,
3319,4320,no,3018,yes,no,unknown,93,1,1,0,unknown,no,428,,,,,
3320,4321,no,660,yes,no,unknown,71,2,1,0,unknown,no,303,,,,,
3321,4322,no,2577,yes,yes,unknown,290,3,1,0,unknown,no,372,,,,,
3322,4323,no,2785,yes,no,unknown,1165,1,1,0,unknown,no,318,,,,,
3323,4324,no,1865,yes,no,unknown,164,1,1,0,unknown,no,135,,,,,
3324,4325,no,341,yes,yes,unknown,520,2,1,0,unknown,yes,139,,,,,
3325,4326,no,1178,yes,no,unknown,295,2,1,0,unknown,no,464,,,,,
3326,4327,no,516,yes,no,unknown,187,1,1,0,unknown,no,181,,,,,
3327,4328,no,22370,yes,no,unknown,106,1,1,0,unknown,no,310,,,,,
3328,4329,no,800,yes,no,unknown,219,1,1,0,unknown,no,337,,,,,
3329,4330,no,1217,yes,no,unknown,236,1,1,0,unknown,no,278,,,,,
3330,4331,no,9077,yes,no,unknown,139,1,1,0,unknown,no,112,,,,,
3331,4332,no,461,yes,no,unknown,651,32,1,0,unknown,yes,293,,,,,
3332,4333,no,597,yes,no,unknown,124,1,1,0,unknown,no,346,,,,,
3333,4334,no,9,yes,no,unknown,98,3,1,0,unknown,no,123,,,,,
3334,4335,no,7864,yes,no,unknown,145,4,1,0,unknown,no,202,,,,,
3335,4336,no,1224,yes,no,unknown,120,1,1,0,unknown,no,223,,,,,
3336,4337,no,2623,yes,no,unknown,291,2,1,0,unknown,no,132,,,,,
3337,4338,no,3676,yes,yes,unknown,101,1,1,0,unknown,no,363,,,,,
3338,4339,no,953,yes,no,unknown,417,3,1,0,unknown,no,272,,,,,
3339,4340,no,1061,yes,no,unknown,191,4,1,0,unknown,no,287,,,,,
3340,4341,no,3020,yes,no,unknown,131,1,1,0,unknown,no,400,,,,,
3341,4342,no,3405,yes,no,unknown,221,2,1,0,unknown,no,224,,,,,
3342,4343,no,0,yes,no,unknown,229,1,1,0,unknown,no,446,,,,,
3343,4344,no,208,yes,no,unknown,104,1,1,0,unknown,no,108,,,,,
3344,4345,no,849,yes,no,unknown,72,1,1,0,unknown,no,462,,,,,
3345,4346,no,3820,no,no,unknown,186,1,1,0,unknown,no,328,,,,,
3346,4347,no,76,yes,no,unknown,23,1,1,0,unknown,no,369,,,,,
3347,4348,no,346,yes,no,unknown,402,1,1,0,unknown,no,190,,,,,
3348,4349,no,22,yes,no,unknown,37,1,1,0,unknown,no,374,,,,,
3349,4350,no,874,yes,no,unknown,68,5,1,0,unknown,no,418,,,,,
3350,4351,no,298,yes,no,unknown,182,1,1,0,unknown,no,275,,,,,
3351,4352,no,7475,no,no,unknown,587,1,1,0,unknown,no,147,,,,,
3352,4353,no,101,yes,no,unknown,348,1,1,0,unknown,no,352,,,,,
3353,4354,no,2667,yes,no,unknown,140,1,1,0,unknown,no,154,,,,,
3354,4355,no,2219,yes,no,unknown,51,2,1,0,unknown,no,253,,,,,
3355,4356,no,158,yes,no,unknown,176,18,1,0,unknown,no,427,,,,,
3356,4357,no,2933,yes,no,unknown,144,2,1,0,unknown,no,371,,,,,
3357,4358,no,181,yes,no,unknown,297,3,1,0,unknown,no,248,,,,,
3358,4359,no,5788,yes,no,unknown,203,2,1,0,unknown,no,350,,,,,
3359,4360,no,2796,yes,no,unknown,57,2,1,0,unknown,no,400,,,,,
3360,4361,no,6526,no,no,unknown,334,3,1,0,unknown,no,341,,,,,
3361,4362,no,1192,yes,no,unknown,217,2,1,0,unknown,no,260,,,,,
3362,4363,no,665,yes,no,unknown,74,1,1,0,unknown,no,463,,,,,
3363,4364,no,703,yes,no,unknown,405,2,1,0,unknown,no,439,,,,,
3364,4365,no,4928,yes,no,unknown,738,7,1,0,unknown,no,266,,,,,
3365,4366,no,1786,yes,no,unknown,452,2,1,0,unknown,no,329,,,,,
3366,4367,no,68,yes,yes,unknown,203,4,1,0,unknown,no,235,,,,,
3367,4368,no,38,yes,no,unknown,230,7,1,0,unknown,no,492,,,,,
3368,4369,no,0,yes,no,unknown,133,3,1,0,unknown,no,135,,,,,
3369,4370,no,1105,yes,yes,unknown,94,1,1,0,unknown,no,410,,,,,
3370,4371,no,9039,yes,no,unknown,187,6,1,0,unknown,no,237,,,,,
3371,4372,no,9,yes,no,unknown,920,2,1,0,unknown,yes,366,,,,,
3372,4373,no,6,yes,yes,unknown,136,1,1,0,unknown,no,220,,,,,
3373,4374,no,577,no,no,unknown,1244,3,1,0,unknown,no,313,,,,,
3374,4375,no,6,yes,yes,unknown,225,1,1,0,unknown,no,285,,,,,
3375,4376,no,78,yes,no,unknown,80,1,1,0,unknown,no,401,,,,,
3376,4377,no,20,yes,no,unknown,431,1,1,0,unknown,no,345,,,,,
3377,4378,no,87,no,no,unknown,78,1,1,0,unknown,no,144,,,,,
3378,4379,no,306,yes,no,unknown,500,1,1,0,unknown,yes,255,,,,,
3379,4380,no,79,yes,no,unknown,301,1,1,0,unknown,no,370,,,,,
3380,4381,no,0,yes,no,unknown,30,1,1,0,unknown,no,257,,,,,
3381,4382,no,751,yes,no,unknown,133,1,1,0,unknown,no,497,,,,,
3382,4383,no,0,yes,no,unknown,270,1,1,0,unknown,no,105,,,,,
3383,4384,no,1704,yes,no,unknown,218,2,1,0,unknown,no,369,,,,,
3384,4385,no,0,yes,no,unknown,215,2,1,0,unknown,no,416,,,,,
3385,4386,no,8,yes,no,unknown,299,1,1,0,unknown,no,216,,,,,
3386,4387,no,39,yes,no,unknown,160,1,1,0,unknown,no,349,,,,,
3387,4388,no,20,yes,no,unknown,172,4,1,0,unknown,no,415,,,,,
3388,4389,no,293,yes,no,unknown,-49,1,1,0,unknown,no,463,,,,,
3389,4390,no,157,yes,no,unknown,68,2,1,0,unknown,no,373,,,,,
3390,4391,no,487,yes,no,unknown,117,1,1,0,unknown,no,152,,,,,
3391,4392,no,192,yes,no,unknown,477,1,1,0,unknown,no,276,,,,,
3392,4393,no,136,yes,no,unknown,99,1,1,0,unknown,no,457,,,,,
3393,4394,no,1328,yes,no,unknown,100,1,1,0,unknown,no,268,,,,,
3394,4395,no,1038,yes,yes,unknown,200,3,1,0,unknown,no,329,,,,,
3395,4396,no,51,yes,yes,unknown,187,2,1,0,unknown,no,365,,,,,
3396,4397,no,3008,yes,yes,unknown,236,3,1,0,unknown,no,357,,,,,
3397,4398,yes,204,yes,no,unknown,50,7,1,0,unknown,no,134,,,,,
3398,4399,no,2923,yes,no,unknown,104,2,1,0,unknown,no,228,,,,,
3399,4400,no,231,yes,no,unknown,51,10,1,0,unknown,no,121,,,,,
3400,4401,no,256,yes,no,unknown,51,5,1,0,unknown,no,285,,,,,
3401,4402,no,234,yes,no,unknown,140,3,1,0,unknown,no,397,,,,,
3402,4403,no,288,yes,no,unknown,221,4,1,0,unknown,no,268,,,,,
3403,4404,no,1146,yes,no,unknown,98,2,1,0,unknown,no,430,,,,,
3404,4405,no,3060,yes,no,unknown,253,2,1,0,unknown,no,421,,,,,
3405,4406,no,907,yes,no,unknown,71,1,1,0,unknown,no,258,,,,,
3406,4407,no,334,yes,no,unknown,127,2,1,0,unknown,no,364,,,,,
3407,4408,no,1374,yes,no,unknown,74,2,1,0,unknown,no,190,,,,,
3408,4409,no,124,yes,no,unknown,126,4,1,0,unknown,no,368,,,,,
3409,4410,no,74,yes,no,unknown,122,1,1,0,unknown,no,475,,,,,
3410,4411,no,1363,yes,no,unknown,657,5,1,0,unknown,no,385,,,,,
3411,4412,no,680,yes,no,unknown,173,2,1,0,unknown,no,276,,,,,
3412,4413,no,86,yes,yes,unknown,918,1,1,0,unknown,no,445,,,,,
3413,4414,no,1713,no,no,unknown,544,2,1,0,unknown,no,414,,,,,
3414,4415,no,3990,yes,no,unknown,309,2,1,0,unknown,no,284,,,,,
3415,4416,no,3965,yes,no,unknown,138,2,1,0,unknown,no,211,,,,,
3416,4417,no,193,yes,no,unknown,73,1,1,0,unknown,no,408,,,,,
3417,4418,no,6060,yes,no,unknown,-71,2,1,0,unknown,no,419,,,,,
3418,4419,no,132,yes,no,unknown,29,1,1,0,unknown,no,488,,,,,
3419,4420,no,1323,yes,yes,unknown,193,5,1,0,unknown,no,210,,,,,
3420,4421,no,3237,yes,no,unknown,198,3,1,0,unknown,no,114,,,,,
3421,4422,no,252,no,no,unknown,57,2,1,0,unknown,no,338,,,,,
3422,4423,no,84,yes,no,unknown,49,1,1,0,unknown,no,196,,,,,
3423,4424,no,0,yes,no,unknown,197,4,1,0,unknown,no,377,,,,,
3424,4425,no,848,yes,no,unknown,98,1,1,0,unknown,no,313,,,,,
3425,4426,no,84,yes,no,unknown,59,1,1,0,unknown,no,168,,,,,
3426,4427,no,190,yes,no,unknown,196,2,1,0,unknown,no,193,,,,,
3427,4428,no,1534,yes,yes,unknown,243,1,1,0,unknown,no,439,,,,,
3428,4429,no,1278,yes,no,unknown,344,2,1,0,unknown,no,220,,,,,
3429,4430,no,252,yes,no,unknown,570,2,1,0,unknown,no,458,,,,,
3430,4431,no,1215,yes,no,unknown,597,1,1,0,unknown,no,161,,,,,
3431,4432,no,,yes,no,unknown,43,9,1,0,unknown,no,213,,,,,
3432,4433,no,347,no,no,unknown,525,1,1,0,unknown,no,438,,,,,
3433,4434,no,0,yes,no,unknown,759,1,1,0,unknown,no,452,,,,,
3434,4435,no,468,yes,no,unknown,147,1,1,0,unknown,no,232,,,,,
3435,4436,no,28,yes,no,unknown,236,1,1,0,unknown,no,104,,,,,
3436,4437,no,323,yes,no,unknown,122,6,1,0,unknown,no,345,,,,,
3437,4438,no,38,yes,no,unknown,152,2,1,0,unknown,no,203,,,,,
3438,4439,yes,318,yes,no,unknown,133,2,1,0,unknown,no,312,,,,,
3439,4440,no,714,yes,yes,unknown,504,5,1,0,unknown,no,291,,,,,
3440,4441,no,0,yes,no,unknown,272,9,1,0,unknown,no,440,,,,,
3441,4442,no,536,yes,no,unknown,164,2,1,0,unknown,no,449,,,,,
3442,4443,no,1048,yes,no,unknown,51,1,1,0,unknown,no,288,,,,,
3443,4444,no,49,yes,no,unknown,75,2,1,0,unknown,no,159,,,,,
3444,4445,no,197,yes,yes,unknown,178,1,1,0,unknown,no,250,,,,,
3445,4446,no,1779,yes,no,unknown,99,2,1,0,unknown,no,485,,,,,
3446,4447,no,1372,yes,yes,unknown,224,1,1,0,unknown,no,456,,,,,
3447,4448,no,24,yes,no,unknown,34,1,1,0,unknown,no,240,,,,,
3448,4449,no,1934,yes,no,unknown,236,3,1,0,unknown,no,336,,,,,
3449,4450,no,9541,no,no,unknown,815,1,1,0,unknown,no,421,,,,,
3450,4451,no,364,yes,no,unknown,282,1,1,0,unknown,no,337,,,,,
3451,4452,no,357,yes,yes,unknown,134,1,1,0,unknown,no,153,,,,,
3452,4453,no,202,yes,no,unknown,318,1,1,0,unknown,no,159,,,,,
3453,4454,no,281,yes,no,unknown,118,1,1,0,unknown,no,141,,,,,
3454,4455,no,4580,yes,no,unknown,911,2,1,0,unknown,yes,144,,,,,
3455,4456,no,4060,yes,no,unknown,238,1,1,0,unknown,no,155,,,,,
3456,4457,no,0,yes,no,unknown,225,1,1,0,unknown,no,242,,,,,
3457,4458,no,1114,yes,no,unknown,490,3,1,0,unknown,no,224,,,,,
3458,4459,no,4,yes,no,unknown,644,1,1,0,unknown,no,455,,,,,
3459,4460,no,536,yes,no,unknown,76,3,1,0,unknown,no,468,,,,,
3460,4461,no,431,yes,no,unknown,286,2,1,0,unknown,no,412,,,,,
3461,4462,no,2552,yes,no,unknown,176,2,1,0,unknown,no,177,,,,,
3462,4463,no,8016,yes,no,unknown,422,3,1,0,unknown,no,407,,,,,
3463,4464,yes,353,yes,no,unknown,328,1,1,0,unknown,no,476,,,,,
3464,4465,no,1139,yes,no,unknown,22,3,1,0,unknown,no,226,,,,,
3465,4466,no,494,yes,no,unknown,71,4,1,0,unknown,no,113,,,,,
3466,4467,no,676,yes,yes,unknown,106,3,1,0,unknown,no,200,,,,,
3467,4468,no,287,no,no,unknown,465,3,1,0,unknown,no,124,,,,,
3468,4469,no,741,yes,no,unknown,973,2,1,0,unknown,no,203,,,,,
3469,4470,no,1842,no,no,unknown,56,1,1,0,unknown,no,416,,,,,
3470,4471,no,4004,yes,no,unknown,190,2,1,0,unknown,no,337,,,,,
3471,4472,no,102,no,no,unknown,323,1,1,0,unknown,no,315,,,,,
3472,4473,no,279,yes,no,unknown,113,1,1,0,unknown,no,296,,,,,
3473,4474,no,6,yes,no,unknown,228,1,1,0,unknown,no,228,,,,,
3474,4475,no,644,yes,no,unknown,110,1,1,0,unknown,no,121,,,,,
3475,4476,no,497,no,no,unknown,84,22,1,0,unknown,no,164,,,,,
3476,4477,no,402,yes,yes,unknown,59,1,1,0,unknown,no,333,,,,,
3477,4478,no,401,yes,no,unknown,294,2,1,0,unknown,no,115,,,,,
3478,4479,no,31,yes,no,unknown,144,1,1,0,unknown,no,415,,,,,
3479,4480,no,628,yes,yes,unknown,251,1,1,0,unknown,no,103,,,,,
3480,4481,no,598,yes,no,unknown,444,1,1,0,unknown,no,282,,,,,
3481,4482,no,92,yes,no,unknown,237,2,1,0,unknown,no,236,,,,,
3482,4483,no,625,yes,no,unknown,399,1,1,0,unknown,no,246,,,,,
3483,4484,no,2319,yes,no,unknown,132,32,1,0,unknown,no,248,,,,,
3484,4485,no,981,yes,no,unknown,995,2,1,0,unknown,no,441,,,,,
3485,4486,no,605,yes,no,unknown,334,10,1,0,unknown,no,467,,,,,
3486,4487,no,10399,yes,no,unknown,59,2,1,0,unknown,no,339,,,,,
3487,4488,no,784,yes,yes,unknown,579,1,1,0,unknown,no,212,,,,,
3488,4489,no,680,yes,no,unknown,387,4,1,0,unknown,no,198,,,,,
3489,4490,no,893,yes,no,unknown,279,9,1,0,unknown,no,478,,,,,
3490,4491,no,94,yes,no,unknown,352,2,1,0,unknown,no,261,,,,,
3491,4492,no,257,yes,no,unknown,484,11,1,0,unknown,no,364,,,,,
3492,4493,no,739,yes,no,unknown,95,1,1,0,unknown,no,169,,,,,
3493,4494,no,2,yes,yes,unknown,461,1,1,0,unknown,no,110,,,,,
3494,4495,yes,171,yes,no,unknown,30,2,1,0,unknown,no,491,,,,,
3495,4496,no,217,yes,no,unknown,561,1,1,0,unknown,no,305,,,,,
3496,4497,no,826,yes,no,unknown,468,2,1,0,unknown,no,202,,,,,
3497,4498,no,313,yes,no,unknown,920,2,1,0,unknown,yes,377,,,,,
3498,4499,no,106,yes,no,unknown,388,2,1,0,unknown,no,269,,,,,
3499,4500,no,4520,yes,no,unknown,100,4,1,0,unknown,no,401,,,,,
3500,4501,no,10576,no,no,unknown,1224,2,1,0,unknown,yes,247,,,,,
